OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
a8b809ff3b961ffa91ef4c3b28e5f754,Bacteria,FCPU426,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
6812016da4585dbdb4e403e5419820fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
fda89c1c0f9a82d34c7f1c3d1d623643,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,unculturedorganism
65c050e4b0f5d4cf61759c550b5d4d04,Bacteria,Acidobacteria,Acidobacteriia,Subgroup13,unculturedbacterium,unculturedbacterium,unculturedbacterium
2a6b6b657f14f9df9cbdf23ba36f33a0,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Unassigned,Unassigned,Unassigned
41f26fda0327d8133ff62f8a03c8915f,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Thermoanaerobaculum,unculturedbacterium
5191ad477a2e484d4cb9bfd291308e8d,Bacteria,Proteobacteria,Deltaproteobacteria,Sva0485,unculturedDesulfuromonadalesbacterium,unculturedDesulfuromonadalesbacterium,unculturedDesulfuromonadalesbacterium
451a8b4bf73a0cd26f5d3f2b3f5aec38,Bacteria,LCP-89,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d2080987cdb3e0d3b968d40dff16f608,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,unculturedbacterium
9816e60549081410c96f1f3496295e54,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Unassigned
f934f5d8406a63942ef2c728d90a39f7,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,unculturedbacterium
99a9df98f105271ee780d5b86eea7498,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonassp.HME8542
2b59b12eab282e1b24f417f0fe94274c,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedverrucomicrobiumDEV020,unculturedverrucomicrobiumDEV020
44b24b6094591f86b88adb70c59ce685,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
6b87b46af4bc8b199b0c4d048dafe971,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,unculturedprokaryote,unculturedprokaryote
3891c9c486fe0958dacac18bc09c05a3,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9marinegroup,unculturedsoilbacterium,unculturedsoilbacterium
d2ab82329419bfb676ec036b5a08812a,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12marinegroup,unculturedbacterium,unculturedbacterium
2147914ba662fc971b72e9cd32f0ffba,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,Unassigned,Unassigned
00bff18a644005c3537fb6b63c08970d,Bacteria,Planctomycetes,vadinHA49,unculturedsoilbacterium,unculturedsoilbacterium,unculturedsoilbacterium,unculturedsoilbacterium
21478bba8c614c526d3845b79ee5af52,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unculturedFerruginibactersp.
b7296254392dd4feb4c0e6b7dc307f97,Bacteria,Acidobacteria,Aminicenantia,Aminicenantales,unculturedAnaerolineaebacterium,unculturedAnaerolineaebacterium,unculturedAnaerolineaebacterium
582621be1af9b70cf345df18c2e0eaa9,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,uncultured,unculturedbacterium
6fb8049dd578e76a6dd67018ee9dc17e,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,unculturedbacterium
8288851f251eebdef1f667427dc6ae0e,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Aquaspirillaceae,Microvirgula,Unassigned
98dc6bf21b24c8cbd91ffbd8d6dac34b,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,unculturedVerrucomicrobialesbacterium,unculturedVerrucomicrobialesbacterium,unculturedVerrucomicrobialesbacterium
e5e1ad648efd88f433fc6017525cf063,Bacteria,Planctomycetes,vadinHA49,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
c99c1818d4a78b1f29d49b5a5461cac9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
50a83b5e53465a50117c9000116e20c5,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,RuminococcaceaeUCG-014,Unassigned
744bdb47d455a4619e05cccb5ee5936c,Bacteria,Acidobacteria,Aminicenantia,Aminicenantales,unculturedAminicenantesbacterium,unculturedAminicenantesbacterium,unculturedAminicenantesbacterium
dc11b66ddfb39e4e58503cfb80260050,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Unassigned,Unassigned
c0314ba6a7dfdbf9fb6d80825d5d5b35,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unculturedbacterium
bba402a3e9ae8cf3eb8b98dfcfe67ca4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unassigned,Unassigned
5e2c6cf457a8da5a6e48ee094a357a62,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,unculturedbacterium,unculturedbacterium
af08e8a8c0588747f3780c48991e3a61,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,SynechococcalesIncertaeSedis,SchizothrixLEGE07164,unculturedbacterium
e63e1e240dbb2e62d8b50eb5e49a7186,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Unassigned
2a0ed7dafd95ac6c0bf354da8a3340db,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,unculturedbacterium,unculturedbacterium
655a07f2b2056f449a12b0ecedbc7155,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula,Unassigned
a8699ade211314fb3df2a11053e165f2,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,unculturedprokaryote,unculturedprokaryote
fef0da70a22c236104f4c16644faa69f,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto9,Unassigned
e42cdf00d6db6d0c49d156487f11c80e,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacterium,unculturedbacterium,unculturedbacterium
def3f877122c1cd89c42971b2bb85058,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27clade,unculturedbacterium
933597617c9ec780748cbe05072f2cc6,Bacteria,Latescibacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b80219f88755c493618e7bda7924a048,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6476852c3ef290da8de097e7e9931f25,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,Unassigned
e30b2ae7e049035ca8589a92e3464c27,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unassigned,Unassigned
4afe06007bfdb4def6a2aa9a6d078df4,Bacteria,Firmicutes,Clostridia,Clostridiales,Caldicoprobacteraceae,Caldicoprobacter,unculturedbacterium
3800bbafd1c732f0b12964aa2e8af701,Bacteria,BRC1,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
ed657efc889b78d25cdf29beaca5bcb4,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
8bbb0e4ec672918e4e84965502f8941b,Bacteria,Patescibacteria,Gracilibacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
e964270b3d8ff922683d59ce1e425cba,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta2,Spirochaetasp.MWH-HuW24
51997b6ecbf74ef2eadd09de77df5c01,Bacteria,Armatimonadetes,uncultured,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
e32139ba44c14c4b7c8542b0da387830,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,Unassigned
53226e534b0164ba57d4505495be6091,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,metagenome,metagenome,metagenome
f188a70a84d8fc0c23c92f6ca6b7ebbc,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unassigned,Unassigned
bc9b30af30e2baaa45c8dd213ab3afe6,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,unculturedbacterium
4741a840fbc17004d51a2eef7d3c8a5a,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,Unassigned
13a6b08f7caf6964a9fcb73999d152eb,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Unassigned,Unassigned,Unassigned
65eeb75aecc4fbc10f32707c0d085f50,Bacteria,Zixibacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a4c542950da0d5b16443d9dab2e7da9e,Archaea,Nanoarchaeaeota,Woesearchaeia,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote,unculturedeuryarchaeote
ab04e554da2622d5396aa900f2a44c6c,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Unassigned
3f1aab04fe38c497c9cdfb543628e54c,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,metagenome
ff444f4b73d04f077c53e04c5f088141,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,unculturedbacterium,unculturedbacterium
0432da5022f5d54371fed7351fcbbe60,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,unculturedbacterium,unculturedbacterium
5f649487152df8ed66774c8cacd17ae0,Bacteria,Nitrospirae,4/29/2001,unculturedNitrospiraebacterium,unculturedNitrospiraebacterium,unculturedNitrospiraebacterium,unculturedNitrospiraebacterium
157fa703f75bc50008300eff64c8fe1b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1de66d336d255694f0d22dab5afae618,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,unculturedbacterium
5268bc61416cb3074203c1cae0d3f85a,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
fe8ab14fe87837ed1e0e8a45cb42212f,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium1,unculturedClostridialesbacterium
e4034faf57c81db6a7e0f5307e6a4aba,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Crenothrix,unculturedbacterium
839bcd11c0f111509d9839ce3661c530,Archaea,Diapherotrites,Micrarchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
fc26781ce2bbda3173198ad2baebeeaa,Archaea,Diapherotrites,Micrarchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
2a8d8444f25bf7c6c9fc0926bb3b1f42,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,Unassigned
86ca71dd47ce67b162e1f1598be79ef6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,metagenome
2eecc516b44d9d6b3782838f11676ca1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,uncultured,Unassigned
d8e7055452e81ff1ffefdcf5767d924f,Bacteria,Proteobacteria,Gammaproteobacteria,GammaproteobacteriaIncertaeSedis,UnknownFamily,Unassigned,Unassigned
d7cec3e446c0df4344048ff5306c71ce,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,unculturedProlixibactersp.
86fc22982da07ab2a62935194f7c6f7d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,unculturedBergeyellasp.
0ca2efd3069fcaa0645b5a7af7fd1263,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto12,unculturedbacterium
d1af4c3d088446475809d1eee3e67526,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea,unculturedbacterium
2f3a4064146b91cb4941a46c90a22786,Bacteria,Proteobacteria,Deltaproteobacteria,NKB15,unculturedbacterium,unculturedbacterium,unculturedbacterium
0de8e02569af91f6f3cd485c2c37016a,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,DesulfovibrioputealisDSM16056
43ea61be8b0127f09aaa91969bafa48e,Bacteria,Verrucomicrobia,Verrucomicrobiae,LD1-PB3,unculturedbacterium,unculturedbacterium,unculturedbacterium
2945bfe8096252126b568020cc29f8d4,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
cadfeb9f2d27b86530ff32f9f4f0c93c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Unassigned,Unassigned,Unassigned
9d3ca8675a024f823e12945153bf7cc3,Bacteria,Patescibacteria,Parcubacteria,CandidatusMoranbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
51f945aa4f27dc8abb5a6d23eb8d65a5,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Cryptosporangiaceae,Fodinicola,metagenome
b5d1c00f6635df6ac744470c4a10008b,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7e16600f60f16bc72eb392f67bb89005,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a6b5f853a83347e35d78d68dc55b85a6,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,Unassigned,Unassigned
c79dad87e2c38b57a3a6f128361b0f09,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
a467ab3e5429e48382e681fef0bac656,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,unculturedVerrucomicrobiabacterium,unculturedVerrucomicrobiabacterium,unculturedVerrucomicrobiabacterium
29f0bcf46f9bcf062af5e19b5574d46d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,unculturedbacterium,unculturedbacterium
b2d5c81840363108d8c1ee54fe294e1b,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,metagenome
413dc544532c573efd9210b0f8a25db4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Pythiumultimum,Pythiumultimum
95893a4a431c71a266d6a36f2177485e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,unculturedbacterium
d7eb12fd230db004a1adba2f41a6d308,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,Unassigned,Unassigned
a88e898ba69fb50d46b7df3724b7ed1a,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales(SR1),unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium
e6940b22fd6a077f4b38d789f6474cfc,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,metagenome,metagenome,metagenome
a82727334f7e73eb640a65934c402dca,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Phaeospirillum,Unassigned
8e8aba148e21c17ade1b80160c9bfc3f,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Unassigned,Unassigned,Unassigned
024e12591e61072d5a1911e8dd89c30c,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Unassigned,Unassigned
794d942ff4028704a731bdc45783cec3,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedbacterium,unculturedbacterium
6421e6e8f55c1392d20c063c70993a01,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
6222fb90c69ee45542b6d362b0efdb35,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,unculturedorganism
40f6f85f6c7ee3be16e6406f85a2adcc,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,unculturedbacterium
3ee16111c2cd87c80cf65631cbcedb7d,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinimonadaceae,Chitinivorax,unculturedbacterium
5e09cf6c2996a3fc5e44598c23a38b5a,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,Unassigned
1d6683bbdf3de12c73ac3d53c9007138,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,unculturedprokaryote
7aae770105806575a7deb288bceacb39,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,Unassigned,Unassigned,Unassigned
4f93d9daa4da4e52d1be0d706a37a9d9,Bacteria,Spirochaetes,MVP-15,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
1edc9546b19cfdfa7556087de71fd614,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum,methanotrophicbacteriumGFS-K6
05f1a990524638a7ffc923c3d2734279,Bacteria,Patescibacteria,Parcubacteria,CandidatusMoranbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
b8fa290e1fd6a60379edc2e8bdb8c119,Bacteria,Bacteroidetes,Ignavibacteria,Kryptoniales,BSV26,unculturedbacterium,unculturedbacterium
d7ebb605aba1c078cb6dedb4428f3c8f,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup10,Holophagasp.WY42
e7f5325f0b18d9d0bdb4a5e3c7f09fd1,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,unculturedCoxiellaceaebacterium
c440925cf9181350333c19506114e5f8,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,CandidatusMegaira,Unassigned
11475289b6f49d1d08fb2edf42945286,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a2f241d241e5096eca25bf01e259015b,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cde717bc37077daf0aaf164bbb41d10c,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Unassigned
066d440ee6d1e9e75ff8afc61f9c6f33,Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned
fc4d567d1d0828e1fdc36916f0d53d15,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unassigned
0269d4491b85b0b0503051c0793e9e5e,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,uncultured,unculturedbacterium
0f6236967152a6c52b60766fae5dbc5b,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,Unassigned
28eeddb4ce85ac171f1d19824daf83fb,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,unculturedChloroflexibacterium
0bc80b9d006642dbce680c76e467c6e3,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unassigned,Unassigned
1196de07fe6a962fe1501c8bce83d36b,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
defb9ef141ed7487472d6d32de6e4754,Bacteria,Dependentiae,Babeliae,Babeliales,unculturedbacterium,unculturedbacterium,unculturedbacterium
4cc2bc727d0cab7cb8580c707cc24df6,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,unculturedbacterium,unculturedbacterium,unculturedbacterium
ea330d24fefb9569957fb7eac9f88b28,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
29afd0a713f2d5dfe979fad145b14f1d,Archaea,Nanoarchaeaeota,Woesearchaeia,Unassigned,Unassigned,Unassigned,Unassigned
6cf13724d144763a1080d2fd5213baad,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Unassigned,Unassigned
a7552d0cddb3362bd05ee8fb409da23b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Unassigned,Unassigned
36507369673c57d691e732b9037b9df4,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,metagenome,metagenome,metagenome
d70e2b6e2041e4bf1c12924b7d18f480,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,metagenome
d0c40352bf07961c60c838db4e361d8f,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylomagnum,unculturedbacterium
c0c738e3b454246c320aede6a5e4c5d6,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,metagenome
976fc01b2ea749765f53301ab34d4b7f,Bacteria,Margulisbacteria,unculturedorganism,unculturedorganism,unculturedorganism,unculturedorganism,unculturedorganism
e45ecec9a8f6465204e5de4e8e618c8d,Bacteria,Proteobacteria,Deltaproteobacteria,MBNT15,unculturedorganism,unculturedorganism,unculturedorganism
4cd4eed8ae505e7564a645093eec8485,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unassigned,Unassigned
639349c52aa401311fa543915f12d116,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto12,unculturedbacterium
e60dc35dd79df84cec4ab19b650f2b7a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e9094a74743b187301014d9a10057635,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,BdellovibrioexovorusJSS
2ababb2fa7e5b9e140a6cf08aa97331a,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unassigned,Unassigned
060dd6e4d788806eb941cd9a255df38f,Bacteria,Patescibacteria,Parcubacteria,CandidatusMoranbacteria,unculturedbacterium,unculturedbacterium,unculturedbacterium
87e6e4d74f6f4ba0cf498ad06b982373,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,metagenome
a3e563f3d04e6ff0a60fb6f21ef757f0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,Unassigned,Unassigned
a71e27d9b1066fe3411dac30e70f4348,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Unassigned,Unassigned,Unassigned
edcd47a1c5ec387f8c3b21b5710ced64,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,Unassigned
11eeba2d847a008f29746cb9382f0278,Bacteria,Patescibacteria,Parcubacteria,Unassigned,Unassigned,Unassigned,Unassigned
dae555a5d8b185579c361df46e0c1568,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Unassigned,Unassigned,Unassigned
3f008a1c0ca7194bb1980cc38e1ef71e,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,unculturedbacterium,unculturedbacterium
34fb13408e101038b95d85bbeb8bd333,Archaea,Nanoarchaeaeota,Woesearchaeia,Unassigned,Unassigned,Unassigned,Unassigned
6a1d04659e52a16792c5d3c4a17f2960,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6e1e8ae50e9b88da480e732a5b0cba24,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,unculturedbacterium
da66891bb1bcd658c7564ee09e1a6ef1,Bacteria,Actinobacteria,RBG-16-55-12,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
